artist_count,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,mode_Major,mode_Minor,season,genre,num_followers
1.0,3045.0,6.0,571386359.0,43.0,53.0,134.0,1.0,32.0,166.0,11.0,0.4,0.23,0.48,0.05,0.0,0.12,0.03,0.0,1.0,Spring,folk-pop,896739.0
2.0,3006.0,12.0,304079786.0,54.0,32.0,66.0,2.0,0.0,107.0,0.0,0.87,0.2,0.83,0.0,0.04,0.31,0.09,1.0,0.0,Fall,pop,12483564.0
3.0,852.0,0.0,174006928.0,14.0,1.0,50.0,0.0,0.0,87.0,10.0,0.87,0.52,0.52,0.31,0.0,0.28,0.24,1.0,0.0,Fall,pop,12483564.0
1.0,2163.0,15.0,284785823.0,72.0,97.0,58.0,0.0,154.0,82.0,11.0,0.4,0.39,0.64,0.21,0.0,0.07,0.07,1.0,0.0,Summer,australian pop,2823180.0
1.0,1484.0,0.0,163284000.0,22.0,51.0,12.0,0.0,0.0,114.0,1.0,0.46,0.6,0.28,0.91,0.0,0.21,0.04,0.0,1.0,Winter,pop,15719257.0
1.0,1703.0,0.0,246390068.0,38.0,45.0,36.0,16.0,0.0,148.0,11.0,0.47,0.15,0.52,0.38,0.13,0.29,0.05,1.0,0.0,Fall,viral pop,9084796.0
1.0,4169.0,44.0,482257456.0,57.0,44.0,183.0,1.0,11.0,140.0,9.0,0.91,0.97,0.57,0.38,0.0,0.4,0.29,1.0,0.0,Summer,melodic drill,4325725.0
1.0,1054.0,0.0,168684524.0,9.0,0.0,15.0,0.0,1.0,101.0,10.0,0.9,0.76,0.81,0.15,0.24,0.33,0.06,1.0,0.0,Fall,perreo,356320.0
3.0,2849.0,0.0,78489819.0,39.0,45.0,27.0,0.0,1.0,140.0,4.0,0.81,0.06,0.84,0.05,0.23,0.06,0.06,0.0,1.0,Winter,pop,12483564.0
3.0,1602.0,0.0,195516622.0,12.0,22.0,12.0,0.0,2.0,88.0,10.0,0.49,0.24,0.66,0.19,0.0,0.18,0.29,0.0,1.0,Winter,pop,12483564.0
1.0,9644.0,28.0,1260594497.0,120.0,86.0,164.0,4.0,0.0,180.0,4.0,0.64,0.44,0.65,0.28,0.0,0.14,0.12,1.0,0.0,Summer,reggaeton,76637811.0
1.0,4827.0,0.0,428685680.0,104.0,17.0,76.0,9.0,2.0,133.0,5.0,0.95,0.91,0.89,0.06,0.0,0.31,0.24,1.0,0.0,Summer,hip pop,30039647.0
1.0,21811.0,0.0,1024858327.0,117.0,1.0,676.0,3.0,0.0,108.0,2.0,0.63,0.2,0.55,0.72,0.0,0.06,0.06,0.0,1.0,Fall,art pop,1766780.0
1.0,168.0,0.0,838586769.0,0.0,0.0,5.0,0.0,0.0,80.0,8.0,0.39,0.24,0.43,0.39,0.0,0.23,0.03,0.0,1.0,Winter,album rock,13934952.0
1.0,688.0,0.0,199386237.0,14.0,1.0,17.0,0.0,2.0,75.0,3.0,0.8,0.46,0.62,0.03,0.06,0.11,0.46,0.0,1.0,Summer,aesthetic rap,1674680.0
2.0,10565.0,44.0,972509632.0,238.0,122.0,557.0,17.0,58.0,121.0,9.0,0.67,0.26,0.64,0.52,0.0,0.17,0.1,0.0,1.0,Summer,pop,12483564.0
2.0,1612.0,0.0,213438580.0,34.0,54.0,34.0,0.0,2.0,140.0,5.0,0.58,0.17,0.62,0.18,0.0,0.2,0.08,0.0,1.0,Fall,pop,12483564.0
1.0,12755.0,8.0,1555511105.0,344.0,97.0,945.0,15.0,-1.0,126.0,3.0,0.81,0.59,0.9,0.05,0.0,0.36,0.03,0.0,1.0,Fall,pop,115378209.0
1.0,574.0,4.0,210038833.0,38.0,101.0,26.0,0.0,0.0,102.0,4.0,0.58,0.29,0.94,0.0,0.0,0.09,0.11,1.0,0.0,Fall,anime,5456659.0
1.0,2499.0,0.0,227918678.0,70.0,0.0,49.0,0.0,0.0,82.0,1.0,0.7,0.31,0.34,0.6,0.01,0.11,0.04,1.0,0.0,Spring,bedroom pop,891112.0
1.0,10426.0,2.0,826623384.0,133.0,109.0,182.0,1.0,10.0,121.0,4.0,0.46,0.53,0.78,0.23,0.0,0.72,0.06,0.0,1.0,Winter,pop,15719257.0
2.0,15894.0,8.0,1802514301.0,198.0,13.0,544.0,0.0,60.0,103.0,9.0,0.7,0.92,0.83,0.01,0.0,0.07,0.06,0.0,1.0,Spring,pop,12483564.0
1.0,9424.0,0.0,1329090101.0,202.0,50.0,463.0,4.0,-1.0,108.0,8.0,0.82,0.88,0.76,0.09,0.0,0.12,0.09,0.0,1.0,Summer,dance pop,27254903.0
1.0,713.0,7.0,181831132.0,2.0,4.0,6.0,0.0,0.0,85.0,8.0,0.65,0.36,0.47,0.31,0.0,0.12,0.1,0.0,1.0,Fall,modern indie pop,438762.0
2.0,7758.0,28.0,462791599.0,173.0,79.0,175.0,0.0,168.0,125.0,4.0,0.84,0.7,0.69,0.01,0.0,0.05,0.05,0.0,1.0,Spring,pop,12483564.0
1.0,2537.0,2.0,348647203.0,8.0,18.0,20.0,0.0,1.0,120.0,5.0,0.69,0.4,0.39,0.41,0.0,0.13,0.06,1.0,0.0,Fall,pop,92584265.0
3.0,292.0,6.0,366599607.0,26.0,98.0,4.0,0.0,0.0,94.0,0.0,0.58,0.44,0.57,0.57,0.0,0.1,0.03,1.0,0.0,Summer,pop,12483564.0
3.0,323.0,0.0,90598517.0,4.0,0.0,14.0,0.0,0.0,130.0,9.0,0.65,0.49,0.8,0.22,0.04,0.07,0.05,0.0,1.0,Winter,pop,12483564.0
2.0,14143.0,4.0,1479264469.0,56.0,38.0,36.0,1.0,-1.0,110.0,7.0,0.74,0.51,0.74,0.02,0.0,0.29,0.04,1.0,0.0,Winter,pop,12483564.0
1.0,25653.0,0.0,1449779435.0,387.0,132.0,36.0,0.0,-1.0,150.0,10.0,0.34,0.33,0.63,0.16,0.0,0.07,0.04,1.0,0.0,Fall,dance pop,9439286.0
1.0,22153.0,0.0,1159176109.0,274.0,111.0,36.0,0.0,-1.0,107.0,3.0,0.74,0.88,0.65,0.28,0.0,0.46,0.03,0.0,1.0,Winter,new romantic,2506424.0
1.0,14994.0,0.0,769213520.0,191.0,168.0,206.0,0.0,-1.0,140.0,11.0,0.7,0.85,0.41,0.71,0.0,0.45,0.05,1.0,0.0,Winter,adult standards,337304.0
1.0,10326.0,0.0,741301563.0,165.0,99.0,104.0,0.0,-1.0,119.0,5.0,0.74,0.78,0.37,0.84,0.0,0.06,0.03,1.0,0.0,Winter,pop,33774.0
1.0,12353.0,0.0,807561936.0,35.0,0.0,549.0,0.0,0.0,93.0,7.0,0.35,0.38,0.23,0.91,0.0,0.29,0.03,1.0,0.0,Fall,pop,12483564.0
1.0,9408.0,0.0,834129063.0,231.0,106.0,439.0,0.0,-1.0,133.0,10.0,0.46,0.53,0.63,0.05,0.0,0.3,0.18,1.0,0.0,Winter,pop,94857187.0
1.0,8879.0,0.0,663832097.0,182.0,107.0,160.0,0.0,1.0,202.0,10.0,0.24,0.76,0.6,0.77,0.0,0.12,0.04,1.0,0.0,Fall,adult standards,511425.0
1.0,6512.0,0.0,446390129.0,88.0,1.0,277.0,0.0,0.0,134.0,4.0,0.45,0.72,0.24,0.91,0.0,0.18,0.04,1.0,0.0,Fall,adult standards,1565983.0
1.0,5140.0,0.0,690104769.0,85.0,110.0,500.0,0.0,-1.0,105.0,4.0,0.72,0.33,0.51,0.48,0.0,0.09,0.03,1.0,0.0,Winter,australian dance,27220480.0
1.0,6596.0,0.0,485285717.0,144.0,99.0,251.0,0.0,0.0,160.0,11.0,0.51,0.69,0.81,0.0,0.0,0.21,0.05,1.0,0.0,Fall,dance pop,10247898.0
1.0,3788.0,0.0,520034544.0,21.0,3.0,10.0,0.0,0.0,148.0,5.0,0.5,0.96,0.82,0.47,0.0,0.34,0.04,1.0,0.0,Fall,pop,12483564.0
1.0,7655.0,0.0,476244795.0,5.0,0.0,291.0,0.0,0.0,151.0,10.0,0.65,0.7,0.47,0.87,0.0,0.09,0.04,1.0,0.0,Fall,pop,12483564.0
1.0,9577.0,0.0,629173063.0,195.0,111.0,310.0,0.0,0.0,162.0,9.0,0.67,0.88,0.54,0.51,0.0,0.09,0.04,0.0,1.0,Winter,canadian pop,74626073.0
1.0,10114.0,0.0,404664135.0,114.0,74.0,262.0,0.0,0.0,92.0,5.0,0.53,0.84,0.77,0.4,0.0,0.32,0.03,1.0,0.0,Fall,brill building pop,263012.0
1.0,1007.0,0.0,98709329.0,5.0,31.0,1.0,0.0,0.0,152.0,4.0,0.65,0.35,0.65,0.44,0.18,0.21,0.07,1.0,0.0,Winter,pop,15719257.0
1.0,1127.0,0.0,110849052.0,16.0,63.0,8.0,0.0,0.0,65.0,1.0,0.71,0.55,0.26,0.85,0.0,0.13,0.08,0.0,1.0,Winter,pop,15719257.0
4.0,10829.0,0.0,460492795.0,130.0,1.0,390.0,0.0,0.0,147.0,5.0,0.33,0.39,0.61,0.32,0.0,0.77,0.03,1.0,0.0,Winter,pop,12483564.0
2.0,1042.0,0.0,94005786.0,7.0,29.0,3.0,0.0,0.0,150.0,2.0,0.73,0.71,0.69,0.53,0.0,0.32,0.09,0.0,1.0,Winter,pop,12483564.0
1.0,7930.0,0.0,395591396.0,108.0,120.0,73.0,0.0,0.0,140.0,0.0,0.67,0.81,0.36,0.64,0.0,0.15,0.03,1.0,0.0,Winter,adult standards,91637.0
1.0,11500.0,0.0,389771964.0,140.0,72.0,251.0,0.0,0.0,139.0,4.0,0.36,0.22,0.15,0.84,0.0,0.11,0.04,1.0,0.0,Fall,adult standards,2133360.0
1.0,1685.0,0.0,403939487.0,1.0,0.0,29.0,0.0,0.0,95.0,3.0,0.75,0.74,0.58,0.36,0.0,0.09,0.03,1.0,0.0,Fall,beatlesque,4587747.0
1.0,14169.0,0.0,481697415.0,209.0,30.0,449.0,0.0,0.0,115.0,0.0,0.6,0.23,0.57,0.0,0.02,0.27,0.03,1.0,0.0,Fall,musical advocacy,26833.0
2.0,1634.0,0.0,110073250.0,16.0,20.0,4.0,0.0,0.0,125.0,9.0,0.62,0.59,0.43,0.84,0.03,0.11,0.05,1.0,0.0,Winter,pop,12483564.0
1.0,906.0,0.0,88092256.0,6.0,21.0,3.0,0.0,0.0,76.0,0.0,0.6,0.19,0.2,0.78,0.0,0.11,0.05,1.0,0.0,Winter,pop,15719257.0
1.0,1087.0,0.0,351636786.0,90.0,35.0,5.0,0.0,0.0,101.0,4.0,0.72,0.91,0.87,0.14,0.0,0.13,0.03,0.0,1.0,Winter,classic uk pop,137158.0
2.0,10585.0,0.0,473248298.0,126.0,108.0,406.0,0.0,0.0,143.0,5.0,0.6,0.86,0.32,0.88,0.0,0.34,0.06,1.0,0.0,Winter,pop,12483564.0
1.0,827.0,0.0,73981293.0,6.0,18.0,1.0,0.0,0.0,119.0,10.0,0.51,0.51,0.66,0.67,0.0,0.09,0.23,0.0,1.0,Winter,pop,15719257.0
2.0,1420.0,4.0,155653938.0,13.0,87.0,17.0,0.0,46.0,78.0,1.0,0.67,0.22,0.59,0.76,0.01,0.15,0.16,1.0,0.0,Winter,pop,12483564.0
3.0,11940.0,0.0,395591396.0,73.0,79.0,123.0,0.0,0.0,96.0,1.0,0.23,0.19,0.25,0.91,0.0,0.4,0.03,1.0,0.0,Winter,pop,12483564.0
1.0,888.0,0.0,429504768.0,50.0,0.0,6.0,0.0,0.0,180.0,1.0,0.51,0.87,0.58,0.36,0.0,0.18,0.04,1.0,0.0,Winter,soft rock,959288.0
1.0,9122.0,0.0,242767149.0,121.0,58.0,212.0,0.0,0.0,126.0,6.0,0.34,0.35,0.76,0.39,0.0,0.08,0.05,1.0,0.0,Fall,pop,53242.0
1.0,892.0,0.0,65362788.0,3.0,17.0,2.0,0.0,0.0,150.0,8.0,0.43,0.42,0.44,0.57,0.0,0.15,0.06,1.0,0.0,Winter,pop,15719257.0
1.0,989.0,0.0,67540165.0,5.0,9.0,1.0,0.0,0.0,90.0,5.0,0.53,0.47,0.74,0.09,0.0,0.34,0.04,1.0,0.0,Winter,pop,15719257.0
1.0,819.0,0.0,62019074.0,14.0,22.0,0.0,0.0,0.0,160.0,8.0,0.72,0.78,0.68,0.28,0.0,0.11,0.12,1.0,0.0,Winter,pop,15719257.0
2.0,2209.0,0.0,135723538.0,72.0,90.0,141.0,0.0,0.0,114.0,0.0,0.59,0.6,0.94,0.24,0.0,0.1,0.04,1.0,0.0,Fall,pop,12483564.0
3.0,6290.0,0.0,295998468.0,89.0,39.0,158.0,0.0,0.0,113.0,10.0,0.73,0.72,0.32,0.77,0.0,0.15,0.05,1.0,0.0,Winter,pop,12483564.0
1.0,6952.0,0.0,261116938.0,115.0,53.0,286.0,0.0,0.0,147.0,0.0,0.67,0.69,0.72,0.17,0.0,0.19,0.03,1.0,0.0,Fall,dance pop,13221122.0
2.0,313.0,2.0,136689549.0,10.0,6.0,7.0,1.0,9.0,100.0,3.0,0.7,0.92,0.59,0.03,0.0,0.1,0.03,0.0,1.0,Fall,pop,12483564.0
1.0,353.0,2.0,135611421.0,2.0,74.0,14.0,0.0,2.0,155.0,11.0,0.49,0.42,0.77,0.03,0.0,0.12,0.09,1.0,0.0,Winter,k-rap,15442286.0
1.0,4094.0,0.0,356709897.0,66.0,96.0,43.0,0.0,0.0,107.0,10.0,0.54,0.41,0.39,0.51,0.0,0.11,0.16,0.0,1.0,Winter,pop,15719257.0
2.0,880.0,0.0,110649992.0,3.0,7.0,10.0,0.0,0.0,112.0,11.0,0.8,0.15,0.54,0.09,0.0,0.38,0.05,1.0,0.0,Winter,pop,12483564.0
1.0,573.0,0.0,301869854.0,1.0,0.0,18.0,0.0,24.0,166.0,4.0,0.7,0.57,0.57,0.09,0.2,0.11,0.07,1.0,0.0,Fall,bedroom r&b,304686.0
1.0,3299.0,0.0,127027715.0,65.0,39.0,41.0,0.0,0.0,107.0,9.0,0.69,0.96,0.36,0.81,0.0,0.08,0.04,0.0,1.0,Winter,adult standards,2133360.0
1.0,811.0,0.0,57144458.0,6.0,11.0,3.0,0.0,0.0,81.0,11.0,0.47,0.33,0.68,0.24,0.0,0.22,0.38,1.0,0.0,Winter,pop,15719257.0
1.0,899.0,0.0,56870689.0,2.0,14.0,2.0,0.0,0.0,150.0,4.0,0.79,0.77,0.46,0.05,0.0,0.11,0.07,1.0,0.0,Winter,pop,15719257.0
2.0,2415.0,0.0,323437194.0,33.0,57.0,30.0,0.0,11.0,110.0,1.0,0.66,0.19,0.32,0.69,0.0,0.12,0.04,1.0,0.0,Fall,pop,12483564.0
1.0,2304.0,0.0,317726339.0,12.0,16.0,14.0,0.0,0.0,108.0,10.0,0.64,0.04,0.4,0.06,0.0,0.1,0.06,1.0,0.0,Fall,pop,92584265.0
4.0,1003.0,0.0,116144341.0,21.0,0.0,44.0,0.0,0.0,130.0,7.0,0.89,0.48,0.74,0.3,0.0,0.07,0.36,0.0,1.0,Fall,pop,12483564.0
1.0,2699.0,0.0,328207708.0,39.0,35.0,22.0,2.0,0.0,164.0,10.0,0.7,0.39,0.56,0.06,0.0,0.09,0.07,1.0,0.0,Fall,pop,92584265.0
2.0,2482.0,20.0,608228647.0,27.0,77.0,22.0,2.0,0.0,114.0,3.0,0.8,0.42,0.68,0.02,0.0,0.66,0.04,0.0,1.0,Spring,pop,12483564.0
2.0,2577.0,0.0,180577478.0,108.0,56.0,30.0,0.0,0.0,93.0,8.0,0.63,0.93,0.88,0.01,0.0,0.12,0.04,1.0,0.0,Fall,pop,12483564.0
2.0,6821.0,34.0,809306935.0,83.0,58.0,128.0,7.0,0.0,90.0,4.0,0.87,0.51,0.69,0.36,0.0,0.09,0.08,0.0,1.0,Summer,pop,12483564.0
1.0,714.0,0.0,49262961.0,0.0,9.0,2.0,0.0,0.0,128.0,3.0,0.45,0.35,0.68,0.78,0.0,0.39,0.08,1.0,0.0,Winter,pop,15719257.0
2.0,3185.0,4.0,614555082.0,38.0,64.0,37.0,3.0,36.0,97.0,1.0,0.83,0.47,0.8,0.02,0.0,0.24,0.09,1.0,0.0,Spring,pop,12483564.0
1.0,8612.0,0.0,245350949.0,120.0,30.0,52.0,0.0,1.0,152.0,10.0,0.69,0.94,0.71,0.79,0.0,0.07,0.08,0.0,1.0,Winter,blues,1893229.0
1.0,4326.0,0.0,178660459.0,32.0,3.0,65.0,0.0,0.0,175.0,11.0,0.51,0.94,0.34,0.73,0.0,0.1,0.05,1.0,0.0,Winter,adult standards,6678872.0
1.0,680.0,0.0,51641685.0,2.0,15.0,1.0,0.0,0.0,116.0,5.0,0.61,0.48,0.55,0.67,0.0,0.16,0.08,1.0,0.0,Winter,pop,15719257.0
2.0,398.0,0.0,78139948.0,2.0,2.0,6.0,0.0,2.0,80.0,8.0,0.33,0.51,0.59,0.76,0.0,0.44,0.06,0.0,1.0,Winter,pop,12483564.0
2.0,3328.0,13.0,322336177.0,39.0,50.0,57.0,3.0,1.0,93.0,3.0,0.63,0.34,0.86,0.26,0.0,0.21,0.39,0.0,1.0,Summer,pop,12483564.0
1.0,7215.0,0.0,1007612429.0,170.0,12.0,575.0,18.0,-1.0,122.0,7.0,0.7,0.42,0.54,0.3,0.0,0.37,0.05,1.0,0.0,Summer,apostolic worship,122066.0
1.0,4440.0,0.0,326792833.0,81.0,77.0,133.0,0.0,-1.0,122.0,10.0,0.7,0.91,0.79,0.03,0.0,0.07,0.1,1.0,0.0,Winter,canadian contemporary r&b,74471480.0
1.0,2881.0,6.0,391251368.0,13.0,89.0,34.0,0.0,3.0,135.0,1.0,0.7,0.6,0.58,0.04,0.0,0.16,0.03,0.0,1.0,Winter,canadian contemporary r&b,74471480.0
3.0,2235.0,0.0,349585590.0,65.0,7.0,70.0,16.0,6.0,109.0,8.0,0.6,0.45,0.47,0.62,0.0,0.31,0.05,1.0,0.0,Winter,alt z,1217079.0
1.0,3711.0,0.0,339659802.0,49.0,88.0,62.0,0.0,-1.0,93.0,0.0,0.65,0.82,0.74,0.27,0.0,0.32,0.05,0.0,1.0,Winter,canadian contemporary r&b,74471480.0
2.0,12403.0,0.0,674772936.0,183.0,63.0,465.0,0.0,11.0,125.0,3.0,0.85,0.64,0.81,0.02,0.05,0.07,0.09,0.0,1.0,Summer,pop,12483564.0
7.0,2785.0,0.0,432719968.0,95.0,89.0,44.0,0.0,-1.0,206.0,0.0,0.58,0.83,0.45,0.36,0.0,0.11,0.08,0.0,1.0,Fall,pop,12483564.0
1.0,14114.0,17.0,1309887447.0,252.0,109.0,965.0,20.0,-1.0,130.0,10.0,0.76,0.44,0.77,0.01,0.0,0.13,0.03,1.0,0.0,Summer,reggaeton,15752882.0
1.0,1915.0,0.0,119238316.0,7.0,47.0,15.0,0.0,0.0,121.0,10.0,0.8,0.62,0.51,0.02,0.0,0.09,0.08,0.0,1.0,Winter,canadian contemporary r&b,74471480.0
1.0,2297.0,0.0,116903579.0,11.0,29.0,14.0,0.0,0.0,123.0,9.0,0.74,0.35,0.73,0.0,0.0,0.21,0.05,0.0,1.0,Winter,canadian contemporary r&b,74471480.0
1.0,4375.0,0.0,888046992.0,24.0,0.0,396.0,0.0,0.0,122.0,3.0,0.67,0.5,0.67,0.15,0.0,0.3,0.04,0.0,1.0,Summer,indie poptimism,904553.0
1.0,2800.0,0.0,200660871.0,18.0,77.0,61.0,0.0,1.0,143.0,0.0,0.53,0.5,0.79,0.0,0.0,0.08,0.03,1.0,0.0,Winter,canadian contemporary r&b,74471480.0
1.0,2597.0,0.0,130655803.0,17.0,80.0,38.0,0.0,0.0,121.0,2.0,0.7,0.35,0.77,0.01,0.0,0.26,0.04,0.0,1.0,Summer,canadian contemporary r&b,74471480.0
1.0,15563.0,6.0,1887039593.0,259.0,55.0,461.0,1.0,-1.0,166.0,9.0,0.56,0.68,0.66,0.28,0.0,0.11,0.18,0.0,1.0,Spring,pop,29886574.0
3.0,1420.0,0.0,88103848.0,7.0,18.0,7.0,0.0,0.0,135.0,4.0,0.41,0.27,0.64,0.36,0.0,0.6,0.03,1.0,0.0,Winter,pop,12483564.0
1.0,1292.0,0.0,101114984.0,3.0,18.0,14.0,0.0,0.0,87.0,7.0,0.49,0.49,0.59,0.44,0.0,0.35,0.21,0.0,1.0,Winter,canadian contemporary r&b,74471480.0
2.0,15867.0,0.0,1575467011.0,382.0,65.0,497.0,0.0,12.0,111.0,11.0,0.77,0.74,0.66,0.3,0.0,0.13,0.03,1.0,0.0,Spring,pop,12483564.0
2.0,1178.0,0.0,91656026.0,9.0,10.0,9.0,0.0,0.0,110.0,5.0,0.75,0.85,0.84,0.1,0.0,0.31,0.19,1.0,0.0,Winter,pop,12483564.0
1.0,6672.0,0.0,1042568408.0,125.0,36.0,150.0,0.0,-1.0,130.0,4.0,0.66,0.19,0.61,0.3,0.0,0.09,0.07,1.0,0.0,Summer,dance pop,27254903.0
1.0,12329.0,0.0,1735441776.0,275.0,19.0,738.0,0.0,-1.0,179.0,11.0,0.61,0.76,0.51,0.3,0.0,0.38,0.15,0.0,1.0,Fall,lgbtq+ hip hop,12483564.0
1.0,5669.0,2.0,726837877.0,74.0,0.0,262.0,14.0,-1.0,93.0,8.0,0.74,0.53,0.73,0.61,0.0,0.13,0.04,0.0,1.0,Summer,afro r&b,1376692.0
1.0,811.0,0.0,53933526.0,1.0,8.0,6.0,0.0,0.0,78.0,1.0,0.27,0.1,0.49,0.62,0.0,0.49,0.05,0.0,1.0,Winter,canadian contemporary r&b,74471480.0
1.0,1756.0,0.0,267758538.0,38.0,48.0,20.0,0.0,0.0,180.0,5.0,0.65,0.37,0.58,0.02,0.0,0.04,0.31,1.0,0.0,Fall,movie tunes,19480.0
1.0,1014.0,0.0,74601456.0,1.0,17.0,11.0,0.0,0.0,86.0,1.0,0.28,0.13,0.41,0.5,0.0,0.19,0.03,0.0,1.0,Winter,canadian contemporary r&b,74471480.0
1.0,7963.0,0.0,920797189.0,173.0,7.0,298.0,0.0,4.0,88.0,4.0,0.74,0.55,0.85,0.01,0.0,0.05,0.22,0.0,1.0,Fall,lgbtq+ hip hop,12483564.0
2.0,4771.0,0.0,539595276.0,68.0,18.0,75.0,0.0,1.0,97.0,4.0,0.68,0.72,0.78,0.04,0.0,0.07,0.05,1.0,0.0,Fall,pop,12483564.0
1.0,8559.0,0.0,1367810478.0,183.0,64.0,964.0,9.0,75.0,134.0,3.0,0.71,0.59,0.8,0.13,0.0,0.36,0.05,0.0,1.0,Winter,pop,12483564.0
2.0,3221.0,2.0,578207856.0,67.0,13.0,139.0,0.0,40.0,116.0,5.0,0.75,0.36,0.76,0.12,0.0,0.1,0.1,1.0,0.0,Fall,pop,12483564.0
3.0,3423.0,26.0,775542072.0,61.0,65.0,53.0,6.0,0.0,170.0,7.0,0.64,0.14,0.7,0.09,0.0,0.09,0.08,0.0,1.0,Fall,pop,12483564.0
1.0,2566.0,13.0,863625566.0,44.0,109.0,131.0,0.0,-1.0,140.0,4.0,0.83,0.4,0.55,0.16,0.0,0.14,0.23,0.0,1.0,Fall,anime,3011581.0
2.0,9151.0,6.0,656013912.0,240.0,107.0,268.0,0.0,5.0,118.0,10.0,0.75,0.46,0.76,0.03,0.0,0.09,0.04,0.0,1.0,Fall,pop,12483564.0
1.0,8476.0,0.0,1056760045.0,138.0,133.0,283.0,0.0,-1.0,65.0,0.0,0.31,0.31,0.24,0.76,0.0,0.14,0.04,1.0,0.0,Summer,art pop,88762228.0
2.0,7495.0,17.0,611994237.0,114.0,172.0,284.0,2.0,-1.0,120.0,0.0,0.56,0.16,0.67,0.0,0.0,0.11,0.04,0.0,1.0,Fall,pop,12483564.0
2.0,5257.0,6.0,1230855859.0,85.0,43.0,134.0,0.0,-1.0,176.0,6.0,0.29,0.12,0.33,0.68,0.0,0.12,0.05,1.0,0.0,Spring,pop,12483564.0
1.0,1795.0,0.0,582981380.0,34.0,23.0,118.0,0.0,-1.0,180.0,11.0,0.59,0.69,0.61,0.84,0.0,0.46,0.36,0.0,1.0,Fall,sad rap,3805047.0
1.0,12685.0,3.0,1858144199.0,185.0,61.0,485.0,0.0,-1.0,144.0,2.0,0.59,0.21,0.43,0.76,0.0,0.1,0.07,1.0,0.0,Winter,pop,29886574.0
3.0,648.0,1.0,240684449.0,14.0,3.0,81.0,0.0,0.0,133.0,9.0,0.82,0.52,0.61,0.38,0.0,0.14,0.27,0.0,1.0,Fall,pop,12483564.0
1.0,4635.0,5.0,583687007.0,50.0,49.0,30.0,1.0,2.0,93.0,0.0,0.63,0.21,0.52,0.28,0.0,0.09,0.03,1.0,0.0,Fall,pop,92584265.0
1.0,1184.0,0.0,63803529.0,1.0,5.0,6.0,0.0,0.0,122.0,2.0,0.77,0.25,0.62,0.34,0.0,0.23,0.03,1.0,0.0,Winter,canadian contemporary r&b,74471480.0
1.0,4431.0,0.0,466214729.0,105.0,7.0,199.0,0.0,0.0,88.0,4.0,0.53,0.55,0.73,0.09,0.0,0.03,0.05,1.0,0.0,Fall,british soul,52532812.0
4.0,759.0,3.0,236940480.0,32.0,0.0,12.0,0.0,0.0,170.0,8.0,0.7,0.61,0.44,0.4,0.0,0.37,0.04,0.0,1.0,Winter,pop,12483564.0
1.0,733.0,0.0,41924466.0,0.0,2.0,2.0,0.0,0.0,94.0,8.0,0.46,0.55,0.5,0.71,0.0,0.1,0.11,0.0,1.0,Winter,canadian contemporary r&b,74471480.0
1.0,2795.0,0.0,225259194.0,45.0,0.0,107.0,0.0,0.0,170.0,2.0,0.65,0.46,0.47,0.12,0.0,0.13,0.16,1.0,0.0,Fall,alt z,162536.0
3.0,2780.0,2.0,393230256.0,54.0,21.0,57.0,1.0,0.0,90.0,7.0,0.79,0.79,0.7,0.57,0.0,0.66,0.08,0.0,1.0,Fall,pop,12483564.0
1.0,1950.0,0.0,287201015.0,56.0,8.0,104.0,0.0,10.0,78.0,10.0,0.4,0.07,0.29,0.62,0.0,0.09,0.03,1.0,0.0,Winter,canadian pop,42727516.0
1.0,3947.0,12.0,599770206.0,33.0,102.0,93.0,0.0,30.0,94.0,5.0,0.57,0.36,0.58,0.05,0.0,0.15,0.03,1.0,0.0,Spring,modern alternative rock,14268534.0
1.0,2551.0,0.0,342779426.0,52.0,15.0,35.0,0.0,1.0,73.0,5.0,0.83,0.11,0.41,0.0,0.0,0.36,0.14,1.0,0.0,Fall,florida drill,9908868.0
2.0,5375.0,10.0,673801126.0,138.0,24.0,133.0,0.0,1.0,176.0,4.0,0.73,0.79,0.86,0.42,0.0,0.07,0.18,1.0,0.0,Summer,pop,12483564.0
1.0,11975.0,8.0,1168642797.0,188.0,75.0,268.0,6.0,16.0,128.0,6.0,0.81,0.57,0.63,0.4,0.01,0.1,0.04,0.0,1.0,Fall,puerto rican pop,19319835.0
3.0,2696.0,0.0,540539717.0,42.0,2.0,57.0,0.0,-1.0,120.0,11.0,0.58,0.44,0.6,0.44,0.09,0.05,0.06,1.0,0.0,Summer,pop,12483564.0
3.0,4963.0,0.0,383550148.0,63.0,40.0,76.0,0.0,0.0,82.0,5.0,0.63,0.85,0.62,0.06,0.0,0.35,0.04,1.0,0.0,Fall,pop,12483564.0
3.0,6734.0,0.0,530511203.0,47.0,14.0,90.0,0.0,1.0,95.0,5.0,0.77,0.4,0.47,0.02,0.0,0.09,0.03,1.0,0.0,Spring,pop,12483564.0
1.0,715.0,0.0,37307967.0,0.0,1.0,2.0,0.0,0.0,118.0,0.0,0.44,0.52,0.94,0.11,0.0,0.04,0.29,1.0,0.0,Winter,canadian contemporary r&b,74471480.0
